playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,SLG
shielja02,2007,1,TBA,AL,31,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.166666667,0.166666667
fuldsa01,2007,1,CHN,NL,14,6,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
howeljp01,2007,1,TBA,AL,10,6,1,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0.333333333,0.333333333
delarjo01,2007,1,KCA,AL,26,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
leecl02,2007,1,CLE,AL,20,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
millean01,2007,1,DET,AL,13,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
buehrma01,2007,1,CHA,AL,30,5,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
bedarer01,2007,1,BAL,AL,28,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0.4,0.4
santaer01,2007,1,LAA,AL,28,5,1,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0.2,0.4
harenda01,2007,1,OAK,AL,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
matsuda01,2007,1,BOS,AL,32,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
weaveje02,2007,1,LAA,AL,28,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.25
carmofa01,2007,1,CLE,AL,32,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
verlaju01,2007,1,DET,AL,32,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
hernafe02,2007,1,SEA,AL,30,4,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0.25,0.25
staufti01,2007,1,SDN,NL,2,4,1,1,0,0,0,2,0,0,0,2,0,0,1,0,0,0.25,0.25
colonba01,2007,1,LAA,AL,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pattotr01,2007,1,HOU,NL,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333333333,0.333333333
sabatcc01,2007,1,CLE,AL,34,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0.666666667
burneaj01,2007,1,TOR,AL,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lackejo01,2007,1,LAA,AL,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laneja01,2007,2,SDN,NL,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
atchisc01,2007,1,SFN,NL,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
danksjo01,2007,1,CHA,AL,26,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
greggke01,2007,1,FLO,NL,74,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
jacksed01,2007,1,TBA,AL,32,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.5
murphda07,2007,1,BOS,AL,3,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,1.5
vargaja01,2007,1,NYN,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
garzama01,2007,1,MIN,AL,16,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
mccarbr01,2007,1,TEX,AL,23,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
clippty01,2007,1,NYA,AL,6,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.5,1
kazmisc01,2007,1,TBA,AL,34,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5
reyesjo01,2008,1,NYN,NL,159,688,113,204,37,19,16,68,56,15,66,82,8,1,5,3,9,0.296511628,0.475290698
suzukic01,2008,1,SEA,AL,162,686,103,213,20,7,6,42,43,4,51,65,12,5,3,4,8,0.310495627,0.386297376
pedrodu01,2008,1,BOS,AL,157,653,118,213,54,2,17,83,20,1,50,52,1,7,7,9,17,0.32618683,0.493108729
ibanera01,2008,1,SEA,AL,162,635,85,186,43,3,23,110,2,4,64,110,11,3,0,5,13,0.292913386,0.478740157
riosal01,2008,1,TOR,AL,155,635,91,185,47,8,15,79,32,8,44,112,2,2,0,5,20,0.291338583,0.461417323
sizemgr01,2008,1,CLE,AL,157,634,101,170,39,5,33,90,38,5,98,130,14,11,0,2,5,0.268138801,0.501577287
wrighda03,2008,1,NYN,NL,160,626,115,189,42,2,33,124,15,5,94,118,5,4,0,11,15,0.301916933,0.533546326
youngch04,2008,1,ARI,NL,160,625,85,155,42,7,22,85,14,5,62,165,2,1,6,5,10,0.248,0.4432
kouzmke01,2008,1,SDN,NL,154,624,71,162,31,4,23,84,0,0,23,139,3,15,0,6,14,0.259615385,0.432692308
hamiljo03,2008,1,TEX,AL,156,624,98,190,35,5,32,130,9,1,64,126,9,7,0,9,8,0.304487179,0.530448718
morneju01,2008,1,MIN,AL,163,623,97,187,47,4,23,129,0,1,76,85,16,3,0,10,20,0.300160514,0.499197432
gonzaad01,2008,1,SDN,NL,162,616,103,172,32,1,36,119,0,0,74,142,18,7,0,3,24,0.279220779,0.50974026
cabremi01,2008,1,DET,AL,160,616,85,180,36,2,37,127,1,0,56,126,6,3,0,9,16,0.292207792,0.537337662
hartco01,2008,1,MIL,NL,157,612,76,164,45,6,20,91,23,7,27,109,2,5,4,9,17,0.267973856,0.459150327
drewst01,2008,1,ARI,NL,152,611,91,178,44,11,21,67,3,3,41,109,6,1,3,7,5,0.291325696,0.502454992
braunry02,2008,1,MIL,NL,151,611,92,174,39,7,37,106,14,4,42,129,4,6,0,4,13,0.284779051,0.553191489
roberbr01,2008,1,BAL,AL,155,611,107,181,51,8,9,57,40,10,82,104,3,2,3,6,8,0.296235679,0.450081833
howarry01,2008,1,PHI,NL,162,610,105,153,26,4,48,146,1,1,81,199,17,3,0,6,11,0.250819672,0.542622951
abreubo01,2008,1,NYA,AL,156,609,100,180,39,4,20,100,22,11,73,109,2,1,0,1,14,0.295566502,0.471264368
utleych01,2008,1,PHI,NL,159,607,113,177,41,4,33,104,14,2,64,104,14,27,1,8,9,0.291598023,0.535420099
beltrca01,2008,1,NYN,NL,161,606,116,172,40,5,27,112,25,3,92,96,13,1,1,6,11,0.283828383,0.5
kempma01,2008,1,LAN,NL,155,606,93,176,38,5,18,76,35,11,46,153,6,1,1,3,11,0.290429043,0.458745875
peraljh01,2008,1,CLE,AL,154,605,104,167,42,4,23,89,3,1,48,126,2,4,2,5,26,0.276033058,0.472727273
francje02,2008,1,ATL,NL,155,599,70,143,33,3,11,71,0,1,39,111,5,10,0,4,18,0.238731219,0.358931553
mclouna01,2008,1,PIT,NL,152,597,113,165,46,4,26,94,23,3,65,93,11,12,5,6,5,0.27638191,0.497487437
canoro01,2008,1,NYA,AL,159,597,70,162,35,3,14,72,2,4,26,65,3,5,1,5,18,0.271356784,0.41038526
jeterde01,2008,1,NYA,AL,150,596,88,179,25,3,11,69,11,5,52,85,0,9,7,4,24,0.30033557,0.407718121
loneyja01,2008,1,LAN,NL,161,595,66,172,35,6,13,90,7,4,45,85,6,3,1,7,25,0.28907563,0.433613445
markani01,2008,1,BAL,AL,157,595,106,182,48,1,20,87,10,7,99,113,7,2,0,1,10,0.305882353,0.490756303
pencehu01,2008,1,HOU,NL,157,595,78,160,34,4,25,83,11,10,40,124,2,4,0,3,14,0.268907563,0.465546218
ramirha01,2008,1,FLO,NL,153,589,125,177,34,4,33,67,35,12,92,122,9,8,0,4,5,0.300509338,0.539898132
fieldpr01,2008,1,MIL,NL,159,588,86,162,30,2,34,102,3,2,84,134,19,12,0,10,12,0.275510204,0.506802721
gomezca01,2008,1,MIN,AL,153,577,79,149,24,7,7,59,33,11,25,142,0,7,3,2,7,0.258232236,0.360485269
youngde03,2008,1,MIN,AL,152,575,80,167,28,4,10,69,14,5,35,105,7,7,1,5,19,0.290434783,0.405217391
victosh01,2008,1,PHI,NL,146,570,102,167,30,8,14,58,36,11,45,69,2,7,5,0,8,0.292982456,0.447368421
hardyjj01,2008,1,MIL,NL,146,569,78,161,31,4,24,74,2,1,52,98,3,1,5,2,18,0.282952548,0.478031634
phillbr01,2008,1,CIN,NL,141,559,80,146,24,7,21,78,23,10,39,93,6,5,0,6,13,0.26118068,0.441860465
beltrad01,2008,1,SEA,AL,143,556,74,148,29,1,25,77,8,2,50,90,10,2,0,4,11,0.26618705,0.456834532
rolliji01,2008,1,PHI,NL,137,556,76,154,38,9,11,59,47,3,58,55,7,5,3,3,11,0.276978417,0.43705036
ramirar01,2008,1,CHN,NL,149,554,97,160,44,1,27,111,2,2,74,94,7,11,0,6,13,0.288808664,0.518050542
ellsbja01,2008,1,BOS,AL,145,554,98,155,22,7,9,47,50,11,41,80,2,7,4,3,9,0.279783394,0.393501805
grandcu01,2008,1,DET,AL,141,553,112,155,26,13,22,66,12,4,71,111,1,3,1,1,7,0.280289331,0.493670886
martiru01,2008,1,LAN,NL,155,553,87,155,25,0,13,69,18,6,90,83,8,5,0,2,16,0.280289331,0.3960217
hunteto01,2008,1,LAA,AL,146,551,85,153,37,2,21,78,19,5,50,108,6,6,0,1,15,0.277676951,0.466424682
johnske05,2008,1,ATL,NL,150,547,86,157,39,6,12,69,11,6,52,113,2,2,9,4,3,0.28702011,0.44606947
overbly01,2008,1,TOR,AL,158,544,74,147,32,2,15,69,1,2,74,116,3,3,1,5,24,0.270220588,0.419117647
schumsk01,2008,1,SLN,NL,153,540,87,163,22,5,8,46,8,2,47,60,2,2,4,1,19,0.301851852,0.405555556
reynoma01,2008,1,ARI,NL,152,539,87,129,28,3,28,97,11,2,64,204,0,3,1,6,10,0.239332096,0.45825603
hollima01,2008,1,COL,NL,139,539,107,173,38,2,25,88,28,2,74,104,6,8,0,2,9,0.32096475,0.538033395
ludwiry01,2008,1,SLN,NL,152,538,104,161,40,3,37,113,4,4,62,146,3,8,1,8,8,0.299256506,0.591078067
mauerjo01,2008,1,MIN,AL,146,536,98,176,31,4,9,85,1,1,84,50,8,1,1,11,21,0.328358209,0.451492537
pierzaj01,2008,1,CHA,AL,134,534,66,150,31,1,13,60,1,0,19,71,5,8,3,6,14,0.280898876,0.415730337
ugglada01,2008,1,FLO,NL,146,531,97,138,37,1,32,92,5,5,77,171,6,8,0,3,10,0.259887006,0.514124294
uptonbj01,2008,1,TBA,AL,145,531,85,145,37,2,9,67,44,16,97,134,4,2,3,7,13,0.27306968,0.401129944
suzukku01,2008,1,OAK,AL,148,530,54,148,25,1,7,42,2,3,44,69,2,11,2,1,20,0.279245283,0.369811321
vottojo01,2008,1,CIN,NL,151,526,69,156,32,3,24,84,7,5,59,102,9,2,0,2,7,0.296577947,0.505703422
ethiean01,2008,1,LAN,NL,141,525,90,160,38,5,20,77,6,3,59,88,0,4,1,7,6,0.304761905,0.51047619
pujolal01,2008,1,SLN,NL,148,524,100,187,44,0,37,116,7,3,104,54,34,5,0,8,16,0.356870229,0.652671756
kinslia01,2008,1,TEX,AL,121,518,102,165,41,4,18,71,26,2,45,67,1,6,7,7,12,0.318532819,0.517374517
dejesda01,2008,1,KCA,AL,135,518,70,159,25,7,12,73,11,8,46,71,3,5,4,4,10,0.306949807,0.451737452
scutama01,2008,1,TOR,AL,145,517,76,138,23,1,7,60,7,2,57,65,0,5,6,7,8,0.266924565,0.35589942
escobyu01,2008,1,ATL,NL,136,514,71,148,24,2,10,60,2,5,59,62,4,5,7,2,24,0.287937743,0.40077821
mccanbr01,2008,1,ATL,NL,145,509,68,153,42,1,23,87,5,0,57,64,4,4,0,3,17,0.300589391,0.52259332
encared01,2008,1,CIN,NL,146,506,75,127,29,1,26,68,1,0,61,102,1,10,0,5,13,0.250988142,0.466403162
swishni01,2008,1,CHA,AL,153,497,86,109,21,1,24,69,3,3,82,135,6,4,1,4,14,0.219315895,0.410462777
sotoge01,2008,1,CHN,NL,141,494,66,141,35,2,23,86,0,1,62,121,6,2,0,5,11,0.285425101,0.504048583
gordoal01,2008,1,KCA,AL,134,493,72,128,35,1,16,59,9,2,66,120,5,6,1,5,8,0.259634888,0.432048682
larocad01,2008,1,PIT,NL,136,492,66,133,32,3,25,85,1,1,54,122,7,2,0,6,9,0.270325203,0.5
penaca01,2008,1,TBA,AL,139,490,76,121,24,2,31,102,1,1,96,166,7,12,0,9,6,0.246938776,0.493877551
quentca01,2008,1,CHA,AL,130,480,96,138,26,1,36,100,7,3,66,80,0,20,0,3,16,0.2875,0.570833333
ramiral03,2008,1,CHA,AL,136,480,65,139,22,2,21,77,13,9,18,61,3,3,4,4,14,0.289583333,0.475
jonesad01,2008,1,BAL,AL,132,477,61,129,21,7,9,57,10,3,23,108,0,7,2,5,12,0.270440252,0.400419287
weeksri01,2008,1,MIL,NL,129,475,89,111,22,7,14,46,19,5,66,115,0,14,1,4,5,0.233684211,0.397894737
bournmi01,2008,1,HOU,NL,138,467,57,107,10,4,5,29,41,10,37,111,0,2,7,1,3,0.229122056,0.299785867
kubelja01,2008,1,MIN,AL,141,463,74,126,22,5,20,78,0,1,47,91,2,0,0,7,12,0.272138229,0.470842333
rossco01,2008,1,FLO,NL,145,461,59,120,29,5,22,73,6,1,33,116,2,7,0,5,5,0.260303688,0.488069414
giambja01,2008,1,NYA,AL,145,458,68,113,19,1,32,96,2,1,76,111,5,22,0,9,6,0.246724891,0.502183406
bartlja01,2008,1,TBA,AL,128,454,48,130,25,3,1,37,20,6,22,69,1,9,5,4,9,0.286343612,0.36123348
soriaal01,2008,1,CHN,NL,109,453,76,127,27,0,29,75,19,3,43,103,11,3,0,4,9,0.280353201,0.53200883
figgich01,2008,1,LAA,AL,116,453,72,125,14,1,1,22,34,13,62,80,3,3,2,0,7,0.27593819,0.317880795
longoev01,2008,1,TBA,AL,122,448,67,122,31,2,27,85,7,0,46,122,4,6,0,8,8,0.272321429,0.53125
bartoda02,2008,1,OAK,AL,140,446,59,101,17,5,9,47,2,1,65,99,5,3,6,3,6,0.226457399,0.347533632
molinya01,2008,1,SLN,NL,124,444,37,135,18,0,7,56,0,2,32,29,4,1,3,5,21,0.304054054,0.391891892
butlebi03,2008,1,KCA,AL,124,443,44,122,22,0,11,55,0,1,33,57,0,0,0,2,23,0.275395034,0.399548533
crawfca02,2008,1,TBA,AL,109,443,69,121,12,10,8,57,25,7,30,60,1,2,0,5,10,0.273137698,0.399548533
ellisma01,2008,1,OAK,AL,117,442,55,103,20,3,12,41,14,2,53,65,2,5,5,2,11,0.233031674,0.373303167
konerpa01,2008,1,CHA,AL,122,438,59,105,19,1,22,62,2,0,65,80,4,7,0,4,17,0.239726027,0.438356164
hannaja01,2008,1,OAK,AL,143,436,48,95,27,0,9,47,2,0,55,131,4,2,3,5,5,0.217889908,0.341743119
doumiry01,2008,1,PIT,NL,116,431,71,137,34,0,15,69,2,2,23,55,4,6,0,5,10,0.317865429,0.501160093
blancgr01,2008,1,ATL,NL,144,430,52,108,14,4,1,38,13,5,74,99,2,6,6,3,3,0.251162791,0.309302326
zimmery01,2008,1,WAS,NL,106,428,51,121,24,1,14,51,1,1,31,71,1,3,0,4,12,0.28271028,0.441588785
navardi01,2008,1,TBA,AL,120,427,43,126,27,0,7,54,0,4,34,49,1,3,3,3,16,0.295081967,0.407494145
avilemi01,2008,1,KCA,AL,102,419,68,136,27,4,10,51,8,3,18,58,4,2,0,2,12,0.324582339,0.479713604
werthja01,2008,1,PHI,NL,134,418,73,114,16,3,24,67,20,1,57,119,1,4,0,3,2,0.272727273,0.497607656
ortizda01,2008,1,BOS,AL,109,416,74,110,30,1,23,89,1,0,70,74,12,1,1,3,11,0.264423077,0.507211538
murphda07,2008,1,TEX,AL,108,415,64,114,28,3,15,74,7,2,31,70,3,0,2,6,7,0.274698795,0.465060241
cabreme01,2008,1,NYA,AL,129,414,42,103,12,1,8,37,9,2,29,58,5,3,4,3,11,0.248792271,0.34057971
bruceja01,2008,1,CIN,NL,108,413,63,105,17,1,21,52,4,6,33,110,1,4,0,2,8,0.254237288,0.452784504
byrdma01,2008,1,TEX,AL,122,403,70,120,28,4,10,53,7,2,46,62,3,9,2,2,10,0.297766749,0.461538462
barmecl01,2008,1,COL,NL,107,393,47,114,25,6,11,44,13,4,17,69,0,2,4,1,9,0.290076336,0.468193384
casilal01,2008,1,MIN,AL,98,385,58,108,15,0,7,50,7,2,31,45,0,2,13,6,7,0.280519481,0.374025974
sweenry01,2008,1,OAK,AL,115,384,53,110,18,2,5,45,9,1,38,67,3,3,2,6,9,0.286458333,0.3828125
teixema01,2008,1,ATL,NL,103,381,63,108,27,0,20,78,0,0,65,70,9,3,0,2,13,0.283464567,0.511811024
tulowtr01,2008,1,COL,NL,101,377,48,99,24,2,8,46,1,6,38,56,5,2,2,2,16,0.262599469,0.400530504
dunnad01,2008,1,CIN,NL,114,373,58,87,14,0,32,74,1,1,80,120,6,6,0,5,4,0.233243968,0.528150134
buckjo01,2008,1,KCA,AL,109,370,48,83,23,1,9,48,0,3,38,96,2,6,0,4,12,0.224324324,0.364864865
crispco01,2008,1,BOS,AL,118,361,55,102,18,3,7,41,20,7,35,59,0,1,8,4,6,0.282548476,0.407202216
uptonju01,2008,1,ARI,NL,108,356,52,89,19,6,15,42,1,4,54,121,6,4,0,3,3,0.25,0.463483146
cabreas01,2008,1,CLE,AL,114,352,48,91,20,0,6,47,4,4,46,77,2,4,11,5,8,0.258522727,0.366477273
willijo03,2008,1,FLO,NL,102,351,54,89,21,5,15,51,3,2,48,82,2,14,1,2,7,0.253561254,0.47008547
spande01,2008,1,MIN,AL,93,347,70,102,16,7,6,47,18,7,50,60,3,4,8,2,3,0.293948127,0.432276657
aybarer01,2008,1,LAA,AL,98,346,53,96,18,5,3,39,7,2,14,45,0,5,9,1,2,0.277456647,0.384393064
lairdge01,2008,1,TEX,AL,95,344,54,95,24,0,6,41,2,4,23,63,2,6,4,4,5,0.276162791,0.398255814
kendrho01,2008,1,LAA,AL,92,340,43,104,26,2,3,37,11,4,12,58,3,4,1,4,8,0.305882353,0.420588235
puntoni01,2008,1,MIN,AL,99,338,43,96,19,4,2,28,15,6,32,57,1,0,5,2,10,0.284023669,0.381656805
iannech01,2008,1,COL,NL,104,333,50,88,22,2,18,65,0,0,56,92,0,14,2,2,6,0.264264264,0.504504505
johnsre02,2008,1,CHN,NL,109,333,52,101,21,0,6,50,5,6,19,68,1,12,5,5,3,0.303303303,0.42042042
headlch01,2008,1,SDN,NL,91,331,34,89,19,2,9,38,4,1,30,104,1,5,0,2,5,0.268882175,0.419939577
nadyxa01,2008,1,PIT,NL,89,327,50,108,26,1,13,57,1,0,25,55,1,5,0,3,9,0.330275229,0.535168196
lindad01,2008,1,TOR,AL,88,326,48,92,16,4,9,40,2,0,16,59,3,2,1,4,8,0.282208589,0.438650307
hairssc01,2008,1,SDN,NL,112,326,42,81,18,3,17,31,3,1,28,84,2,3,3,2,2,0.248466258,0.478527607
uribeju01,2008,1,CHA,AL,110,324,38,80,22,1,7,40,1,3,22,64,0,1,5,1,5,0.24691358,0.385802469
ruizca01,2008,1,PHI,NL,117,320,47,70,14,0,4,31,1,2,44,38,6,4,4,1,14,0.21875,0.3
infanom01,2008,1,ATL,NL,96,317,45,93,24,3,3,40,0,1,22,44,2,2,2,5,4,0.293375394,0.416403785
choosh01,2008,1,CLE,AL,94,317,68,98,28,3,14,66,4,3,44,78,4,5,0,4,5,0.309148265,0.548895899
bautijo02,2008,1,PIT,NL,107,314,38,76,15,0,12,44,1,1,38,77,4,2,6,3,10,0.242038217,0.404458599
olivomi01,2008,1,KCA,AL,84,306,29,78,22,0,12,41,7,0,7,82,2,3,0,1,6,0.254901961,0.444444444
gonzaca01,2008,1,OAK,AL,85,302,31,73,22,1,4,26,4,1,13,81,1,0,1,0,7,0.241721854,0.360927152
bakerje03,2008,1,COL,NL,104,299,55,80,22,1,12,48,4,0,26,85,2,1,1,6,5,0.267558528,0.468227425
davisch02,2008,1,TEX,AL,80,295,51,84,23,2,17,55,1,2,20,88,1,1,0,1,5,0.284745763,0.549152542
izturma01,2008,1,LAA,AL,79,290,44,78,14,2,3,37,11,2,26,27,0,1,2,2,9,0.268965517,0.362068966
mathije01,2008,1,LAA,AL,94,283,35,55,8,0,9,42,2,2,30,90,4,3,8,4,1,0.19434629,0.318021201
chaveen01,2008,1,NYN,NL,133,270,30,72,10,2,1,12,6,1,17,22,3,0,9,2,6,0.266666667,0.32962963
molinjo01,2008,1,NYA,AL,100,268,32,58,17,0,3,18,0,0,12,52,0,6,8,3,9,0.21641791,0.313432836
martivi01,2008,1,CLE,AL,73,266,30,74,17,0,2,35,0,0,24,32,4,1,0,3,12,0.278195489,0.364661654
stewaia01,2008,1,COL,NL,81,266,33,69,18,2,10,41,1,1,30,94,4,7,0,1,3,0.259398496,0.454887218
lowrije01,2008,1,BOS,AL,81,260,34,67,25,3,2,46,1,0,35,68,0,1,2,8,8,0.257692308,0.4
cuddymi01,2008,1,MIN,AL,71,249,30,62,13,4,3,36,5,1,25,40,4,5,0,0,7,0.248995984,0.369477912
joycema01,2008,1,DET,AL,92,242,40,61,16,3,12,33,0,2,31,65,0,2,0,2,3,0.252066116,0.491735537
martean01,2008,1,CLE,AL,80,235,21,52,11,1,3,17,1,2,14,52,0,1,7,0,5,0.221276596,0.314893617
nadyxa01,2008,2,NYA,AL,59,228,26,61,11,0,12,40,1,1,14,48,1,4,0,1,5,0.26754386,0.473684211
pradoma01,2008,1,ATL,NL,78,228,36,73,18,4,2,33,3,1,21,29,0,1,2,2,3,0.320175439,0.460526316
napolmi01,2008,1,LAA,AL,78,227,39,62,9,1,20,49,7,3,35,70,5,5,1,6,3,0.273127753,0.585903084
dobbsgr01,2008,1,PHI,NL,128,226,30,68,14,1,9,40,3,1,11,40,1,1,0,2,4,0.300884956,0.491150442
cedenro02,2008,1,CHN,NL,99,216,36,58,12,0,2,28,4,1,18,41,2,1,1,0,6,0.268518519,0.351851852
callaal01,2008,1,KCA,AL,74,213,21,65,8,3,0,16,2,1,19,14,0,0,1,1,6,0.305164319,0.370892019
quintom01,2008,1,COL,NL,81,210,28,50,17,0,2,15,0,0,15,46,3,0,8,1,3,0.238095238,0.347619048
hillaa01,2008,1,TOR,AL,55,205,19,54,14,0,2,20,4,2,16,31,0,3,4,1,4,0.263414634,0.36097561
hundlni01,2008,1,SDN,NL,60,198,21,47,7,1,5,24,0,0,11,52,0,2,0,5,1,0.237373737,0.358585859
zobribe01,2008,1,TBA,AL,62,198,32,50,10,2,12,30,3,0,25,37,1,2,0,2,4,0.252525253,0.505050505
saltaja01,2008,1,TEX,AL,61,198,27,50,13,0,3,26,0,2,31,74,1,0,0,1,1,0.252525253,0.363636364
bakerjo01,2008,1,FLO,NL,61,197,32,59,14,0,5,32,0,0,30,48,4,2,1,3,6,0.299492386,0.446700508
ryanbr01,2008,1,SLN,NL,80,197,30,48,9,0,0,10,7,2,16,31,0,2,3,0,4,0.243654822,0.289340102
davisra01,2008,2,OAK,AL,101,196,28,51,5,4,3,19,25,6,7,34,0,1,2,1,1,0.260204082,0.37244898
teixema01,2008,2,LAA,AL,54,193,39,69,14,0,13,43,2,0,32,23,4,4,0,5,4,0.357512953,0.632124352
mcdonjo03,2008,1,TOR,AL,84,186,21,39,8,0,1,18,3,1,10,25,0,2,7,2,3,0.209677419,0.268817204
montemi01,2008,1,ARI,NL,70,184,24,47,16,1,5,18,0,0,19,49,3,2,1,1,1,0.255434783,0.434782609
raburry01,2008,1,DET,AL,92,182,26,43,10,1,4,20,3,1,16,49,1,0,1,0,2,0.236263736,0.368131868
nievewi01,2008,1,WAS,NL,68,176,15,46,9,1,1,20,0,1,13,29,1,0,5,2,7,0.261363636,0.340909091
quinthu01,2008,1,HOU,NL,59,168,16,38,6,0,2,12,0,0,6,34,0,4,5,0,5,0.226190476,0.297619048
rodrise01,2008,1,LAA,AL,59,167,18,34,8,1,3,10,3,1,14,55,0,3,2,1,3,0.203592814,0.317365269
bloomwi01,2008,1,SEA,AL,71,165,32,46,1,0,0,9,14,3,25,29,1,1,1,0,1,0.278787879,0.284848485
morgany01,2008,1,PIT,NL,58,160,26,47,13,0,0,7,9,5,10,32,0,3,1,1,0,0.29375,0.375
mossbr01,2008,2,PIT,NL,45,158,12,35,10,2,6,23,0,1,15,45,1,1,0,3,2,0.221518987,0.424050633
bonifem01,2008,2,WAS,NL,41,157,26,39,5,5,0,12,6,4,14,41,0,0,0,3,2,0.248407643,0.343949045
gomesjo01,2008,1,TBA,AL,77,154,23,28,5,1,8,21,8,1,15,46,1,7,0,1,1,0.181818182,0.383116883
sandopa01,2008,1,SFN,NL,41,145,24,50,10,1,3,24,0,0,4,14,1,1,0,4,6,0.344827586,0.489655172
dunnad01,2008,2,ARI,NL,44,144,21,35,9,0,8,26,1,0,42,44,7,1,0,0,3,0.243055556,0.472222222
furcara01,2008,1,LAN,NL,36,143,34,51,12,2,5,16,8,3,20,17,0,1,0,0,3,0.356643357,0.573426573
quirogu01,2008,1,BAL,AL,56,134,12,25,5,0,2,14,0,0,12,34,0,1,1,0,3,0.186567164,0.268656716
rossda01,2008,1,CIN,NL,52,134,17,31,9,0,3,13,0,1,32,36,4,1,5,1,3,0.231343284,0.365671642
murphda08,2008,1,NYN,NL,49,131,24,41,9,3,2,17,0,2,18,28,1,1,0,1,4,0.312977099,0.473282443
gardnbr01,2008,1,NYA,AL,42,127,18,29,5,2,0,16,13,1,8,30,0,2,3,1,0,0.228346457,0.299212598
santira01,2008,1,DET,AL,58,124,30,35,6,2,4,18,1,0,22,17,0,5,5,0,1,0.282258065,0.459677419
cruzne02,2008,1,TEX,AL,31,115,19,38,9,1,7,26,3,1,17,28,2,1,0,0,1,0.330434783,0.608695652
venabwi01,2008,1,SDN,NL,28,110,16,29,4,2,2,10,1,1,13,21,1,0,0,1,1,0.263636364,0.390909091
ariasjo01,2008,1,TEX,AL,32,110,15,32,7,3,0,9,4,1,7,12,0,2,1,0,4,0.290909091,0.409090909
evansni01,2008,1,NYN,NL,50,109,18,28,10,0,2,9,0,0,7,24,2,1,0,2,1,0.256880734,0.403669725
pearcst01,2008,1,PIT,NL,37,109,6,27,7,0,4,15,2,0,5,22,0,3,0,2,1,0.247706422,0.422018349
smithse01,2008,1,COL,NL,67,108,13,28,7,0,4,15,1,0,15,23,0,0,0,0,0,0.259259259,0.435185185
murphdo01,2008,1,OAK,AL,46,103,10,19,3,0,3,13,2,1,11,38,0,2,0,1,1,0.184466019,0.300970874
dickech01,2008,1,CIN,NL,31,102,20,31,9,2,6,15,5,3,17,35,0,2,1,0,0,0.303921569,0.607843137
pennicl01,2008,1,OAK,AL,36,99,14,24,5,0,0,9,4,1,13,18,0,2,2,1,1,0.242424242,0.292929293
ishiktr01,2008,1,SFN,NL,33,95,12,26,6,0,3,15,1,0,9,27,1,0,0,0,1,0.273684211,0.431578947
paganan01,2008,1,NYN,NL,31,91,12,25,7,1,0,13,4,0,11,18,0,0,1,2,0,0.274725275,0.373626374
chaveer01,2008,1,OAK,AL,23,89,10,22,7,0,2,14,0,0,6,18,0,0,0,0,2,0.247191011,0.393258427
hanigry01,2008,1,CIN,NL,31,85,9,23,2,0,2,9,0,0,10,9,1,3,0,0,2,0.270588235,0.364705882
mossbr01,2008,1,BOS,AL,34,78,7,23,5,1,2,11,1,1,6,25,0,0,0,2,0,0.294871795,0.461538462
hamelco01,2008,1,PHI,NL,36,76,3,17,2,0,0,3,0,0,0,29,0,1,8,0,0,0.223684211,0.25
